2020-06-10 06:29:07 INFO  BatchJoin$:64 - Join result:gaussian_002.csv,gaussian_010.csv,13290,79971
2020-06-10 06:29:13 INFO  BatchJoin$:64 - Join result:gaussian_002.csv,gaussian_011.csv,14843,82437
2020-06-10 06:29:19 INFO  BatchJoin$:64 - Join result:gaussian_002.csv,gaussian_012.csv,15216,92769
2020-06-10 06:29:28 INFO  BatchJoin$:64 - Join result:gaussian_002.csv,gaussian_013.csv,39627,206246
2020-06-10 06:29:36 INFO  BatchJoin$:64 - Join result:gaussian_002.csv,gaussian_014.csv,37563,189149
2020-06-10 06:29:43 INFO  BatchJoin$:64 - Join result:gaussian_002.csv,gaussian_015.csv,17203,100793
2020-06-10 06:29:50 INFO  BatchJoin$:64 - Join result:gaussian_002.csv,gaussian_016.csv,18731,113662
2020-06-10 06:29:55 INFO  BatchJoin$:64 - Join result:gaussian_002.csv,gaussian_017.csv,15874,84984
2020-06-10 06:30:03 INFO  BatchJoin$:64 - Join result:gaussian_002.csv,gaussian_018.csv,23543,129065
2020-06-10 06:30:11 INFO  BatchJoin$:64 - Join result:gaussian_002.csv,gaussian_019.csv,35853,186311
2020-06-10 06:30:18 INFO  BatchJoin$:64 - Join result:gaussian_002.csv,gaussian_020.csv,25115,149438
2020-06-10 06:30:27 INFO  BatchJoin$:64 - Join result:gaussian_002.csv,gaussian_021.csv,31344,178108
2020-06-10 06:30:33 INFO  BatchJoin$:64 - Join result:gaussian_002.csv,gaussian_022.csv,19569,104559
2020-06-10 06:30:41 INFO  BatchJoin$:64 - Join result:gaussian_002.csv,gaussian_023.csv,39536,207314
2020-06-10 06:30:49 INFO  BatchJoin$:64 - Join result:gaussian_002.csv,gaussian_024.csv,25949,147964
2020-06-10 06:30:55 INFO  BatchJoin$:64 - Join result:gaussian_002.csv,gaussian_025.csv,18030,113917
2020-06-10 06:31:00 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_001.csv,error,error
2020-06-10 06:31:03 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_002.csv,error,error
2020-06-10 06:31:08 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_003.csv,error,error
2020-06-10 06:31:11 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_004.csv,error,error
2020-06-10 06:31:15 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_005.csv,error,error
2020-06-10 06:31:18 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_006.csv,error,error
2020-06-10 06:31:21 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_007.csv,error,error
2020-06-10 06:31:25 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_008.csv,error,error
2020-06-10 06:31:31 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_009.csv,error,error
2020-06-10 06:31:34 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_010.csv,error,error
2020-06-10 06:31:37 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_011.csv,error,error
2020-06-10 06:31:40 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_012.csv,error,error
2020-06-10 06:31:44 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_013.csv,error,error
2020-06-10 06:31:48 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_014.csv,error,error
2020-06-10 06:31:51 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_015.csv,error,error
2020-06-10 06:31:54 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_016.csv,error,error
2020-06-10 06:31:57 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_017.csv,error,error
2020-06-10 06:32:00 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_018.csv,error,error
2020-06-10 06:32:03 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_019.csv,error,error
2020-06-10 06:32:08 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_020.csv,error,error
2020-06-10 06:32:11 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_021.csv,error,error
2020-06-10 06:32:14 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_022.csv,error,error
2020-06-10 06:32:16 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_023.csv,error,error
2020-06-10 06:32:20 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_024.csv,error,error
2020-06-10 06:32:23 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,parcel_025.csv,error,error
2020-06-10 06:32:27 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_001.csv,error,error
2020-06-10 06:32:29 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_002.csv,error,error
2020-06-10 06:32:32 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_003.csv,error,error
2020-06-10 06:32:36 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_004.csv,error,error
2020-06-10 06:32:38 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_005.csv,error,error
2020-06-10 06:32:40 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_006.csv,error,error
2020-06-10 06:32:43 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_007.csv,error,error
2020-06-10 06:32:45 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_008.csv,error,error
2020-06-10 06:32:48 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_009.csv,error,error
2020-06-10 06:32:50 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_010.csv,error,error
2020-06-10 06:32:52 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_011.csv,error,error
2020-06-10 06:32:54 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_012.csv,error,error
2020-06-10 06:32:56 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_013.csv,error,error
2020-06-10 06:32:58 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_014.csv,error,error
2020-06-10 06:33:01 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_015.csv,error,error
2020-06-10 06:33:04 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_016.csv,error,error
2020-06-10 06:33:06 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_017.csv,error,error
2020-06-10 06:33:09 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_018.csv,error,error
2020-06-10 06:33:12 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_019.csv,error,error
2020-06-10 06:33:14 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_020.csv,error,error
2020-06-10 06:33:16 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_021.csv,error,error
2020-06-10 06:33:18 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_022.csv,error,error
2020-06-10 06:33:20 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_023.csv,error,error
2020-06-10 06:33:23 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_024.csv,error,error
2020-06-10 06:33:25 INFO  BatchJoin$:69 - Join result:gaussian_002.csv,uniform_025.csv,error,error
2020-06-10 06:33:29 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_004.csv,8577,58043
2020-06-10 06:33:34 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_005.csv,8568,58635
2020-06-10 06:33:38 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_006.csv,6412,52135
2020-06-10 06:33:43 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_007.csv,13907,90521
2020-06-10 06:33:48 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_008.csv,7785,63016
2020-06-10 06:33:54 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_009.csv,7394,56552
2020-06-10 06:33:58 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_010.csv,5689,45867
2020-06-10 06:34:03 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_011.csv,7007,47619
2020-06-10 06:34:07 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_012.csv,6399,52434
2020-06-10 06:34:14 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_013.csv,18043,110717
2020-06-10 06:34:21 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_014.csv,17106,103020
2020-06-10 06:34:26 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_015.csv,7185,57943
2020-06-10 06:34:31 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_016.csv,7838,63348
2020-06-10 06:34:35 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_017.csv,7033,48081
2020-06-10 06:34:40 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_018.csv,10637,73326
2020-06-10 06:34:47 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_019.csv,16107,100873
2020-06-10 06:34:52 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_020.csv,10499,82398
2020-06-10 06:34:59 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_021.csv,12919,95560
2020-06-10 06:35:03 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_022.csv,8774,60049
2020-06-10 06:35:10 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_023.csv,17292,111643
2020-06-10 06:35:16 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_024.csv,11031,81786
2020-06-10 06:35:20 INFO  BatchJoin$:64 - Join result:gaussian_003.csv,gaussian_025.csv,7336,62687
2020-06-10 06:35:24 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_001.csv,error,error
2020-06-10 06:35:26 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_002.csv,error,error
2020-06-10 06:35:30 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_003.csv,error,error
2020-06-10 06:35:34 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_004.csv,error,error
2020-06-10 06:35:36 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_005.csv,error,error
2020-06-10 06:35:39 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_006.csv,error,error
2020-06-10 06:35:42 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_007.csv,error,error
2020-06-10 06:35:45 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_008.csv,error,error
2020-06-10 06:35:51 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_009.csv,error,error
2020-06-10 06:35:55 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_010.csv,error,error
2020-06-10 06:35:57 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_011.csv,error,error
2020-06-10 06:36:00 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_012.csv,error,error
2020-06-10 06:36:03 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_013.csv,error,error
2020-06-10 06:36:07 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_014.csv,error,error
2020-06-10 06:36:10 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_015.csv,error,error
2020-06-10 06:36:14 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_016.csv,error,error
2020-06-10 06:36:15 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_017.csv,error,error
2020-06-10 06:36:18 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_018.csv,error,error
2020-06-10 06:36:21 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_019.csv,error,error
2020-06-10 06:36:27 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_020.csv,error,error
2020-06-10 06:36:29 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_021.csv,error,error
2020-06-10 06:36:31 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_022.csv,error,error
2020-06-10 06:36:33 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_023.csv,error,error
2020-06-10 06:36:36 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_024.csv,error,error
2020-06-10 06:36:40 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,parcel_025.csv,error,error
2020-06-10 06:36:42 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_001.csv,error,error
2020-06-10 06:36:45 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_002.csv,error,error
2020-06-10 06:36:48 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_003.csv,error,error
2020-06-10 06:36:50 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_004.csv,error,error
2020-06-10 06:36:53 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_005.csv,error,error
2020-06-10 06:36:54 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_006.csv,error,error
2020-06-10 06:36:59 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_007.csv,error,error
2020-06-10 06:37:02 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_008.csv,error,error
2020-06-10 06:37:04 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_009.csv,error,error
2020-06-10 06:37:05 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_010.csv,error,error
2020-06-10 06:37:08 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_011.csv,error,error
2020-06-10 06:37:11 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_012.csv,error,error
2020-06-10 06:37:12 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_013.csv,error,error
2020-06-10 06:37:16 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_014.csv,error,error
2020-06-10 06:37:19 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_015.csv,error,error
2020-06-10 06:37:21 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_016.csv,error,error
2020-06-10 06:37:24 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_017.csv,error,error
2020-06-10 06:37:28 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_018.csv,error,error
2020-06-10 06:37:30 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_019.csv,error,error
2020-06-10 06:37:32 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_020.csv,error,error
2020-06-10 06:37:34 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_021.csv,error,error
2020-06-10 06:37:36 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_022.csv,error,error
2020-06-10 06:37:39 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_023.csv,error,error
2020-06-10 06:37:41 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_024.csv,error,error
2020-06-10 06:37:43 INFO  BatchJoin$:69 - Join result:gaussian_003.csv,uniform_025.csv,error,error
2020-06-10 06:37:47 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_005.csv,9830,60486
2020-06-10 06:37:50 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_006.csv,7649,53914
2020-06-10 06:37:55 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_007.csv,15944,93013
2020-06-10 06:38:00 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_008.csv,9571,65128
2020-06-10 06:38:04 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_009.csv,8922,59182
2020-06-10 06:38:08 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_010.csv,6855,47607
2020-06-10 06:38:12 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_011.csv,7836,49400
2020-06-10 06:38:16 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_012.csv,7639,52746
2020-06-10 06:38:21 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_013.csv,20258,112608
2020-06-10 06:38:28 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_014.csv,19466,104842
2020-06-10 06:38:32 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_015.csv,8817,59351
2020-06-10 06:38:36 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_016.csv,9496,63887
2020-06-10 06:38:40 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_017.csv,8125,49713
2020-06-10 06:38:44 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_018.csv,12010,73355
2020-06-10 06:38:50 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_019.csv,18583,103366
2020-06-10 06:38:55 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_020.csv,12372,83132
2020-06-10 06:39:01 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_021.csv,15825,97984
2020-06-10 06:39:05 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_022.csv,9836,60146
2020-06-10 06:39:10 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_023.csv,19655,114082
2020-06-10 06:39:15 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_024.csv,12861,82128
2020-06-10 06:39:19 INFO  BatchJoin$:64 - Join result:gaussian_004.csv,gaussian_025.csv,9143,64810
2020-06-10 06:39:23 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_001.csv,error,error
2020-06-10 06:39:25 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_002.csv,error,error
2020-06-10 06:39:29 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_003.csv,error,error
2020-06-10 06:39:32 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_004.csv,error,error
2020-06-10 06:39:35 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_005.csv,error,error
2020-06-10 06:39:37 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_006.csv,error,error
2020-06-10 06:39:40 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_007.csv,error,error
2020-06-10 06:39:43 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_008.csv,error,error
2020-06-10 06:39:48 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_009.csv,error,error
2020-06-10 06:39:51 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_010.csv,error,error
2020-06-10 06:39:52 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_011.csv,error,error
2020-06-10 06:39:55 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_012.csv,error,error
2020-06-10 06:39:58 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_013.csv,error,error
2020-06-10 06:40:01 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_014.csv,error,error
2020-06-10 06:40:04 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_015.csv,error,error
2020-06-10 06:40:07 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_016.csv,error,error
2020-06-10 06:40:09 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_017.csv,error,error
2020-06-10 06:40:11 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_018.csv,error,error
2020-06-10 06:40:15 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_019.csv,error,error
2020-06-10 06:40:19 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_020.csv,error,error
2020-06-10 06:40:21 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_021.csv,error,error
2020-06-10 06:40:23 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_022.csv,error,error
2020-06-10 06:40:25 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_023.csv,error,error
2020-06-10 06:40:29 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_024.csv,error,error
2020-06-10 06:40:32 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,parcel_025.csv,error,error
2020-06-10 06:40:34 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_001.csv,error,error
2020-06-10 06:40:36 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_002.csv,error,error
2020-06-10 06:40:38 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_003.csv,error,error
2020-06-10 06:40:40 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_004.csv,error,error
2020-06-10 06:40:43 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_005.csv,error,error
2020-06-10 06:40:44 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_006.csv,error,error
2020-06-10 06:40:47 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_007.csv,error,error
2020-06-10 06:40:49 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_008.csv,error,error
2020-06-10 06:40:52 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_009.csv,error,error
2020-06-10 06:40:54 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_010.csv,error,error
2020-06-10 06:40:55 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_011.csv,error,error
2020-06-10 06:40:57 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_012.csv,error,error
2020-06-10 06:40:59 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_013.csv,error,error
2020-06-10 06:41:01 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_014.csv,error,error
2020-06-10 06:41:04 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_015.csv,error,error
2020-06-10 06:41:06 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_016.csv,error,error
2020-06-10 06:41:09 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_017.csv,error,error
2020-06-10 06:41:12 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_018.csv,error,error
2020-06-10 06:41:14 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_019.csv,error,error
2020-06-10 06:41:16 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_020.csv,error,error
2020-06-10 06:41:18 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_021.csv,error,error
2020-06-10 06:41:20 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_022.csv,error,error
2020-06-10 06:41:21 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_023.csv,error,error
2020-06-10 06:41:23 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_024.csv,error,error
2020-06-10 06:41:24 INFO  BatchJoin$:69 - Join result:gaussian_004.csv,uniform_025.csv,error,error
2020-06-10 06:41:29 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_006.csv,7762,53777
2020-06-10 06:41:35 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_007.csv,16210,93894
2020-06-10 06:41:40 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_008.csv,9703,64552
2020-06-10 06:41:45 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_009.csv,9085,57840
2020-06-10 06:41:49 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_010.csv,6893,47081
2020-06-10 06:41:54 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_011.csv,7743,48017
2020-06-10 06:41:58 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_012.csv,7842,54094
2020-06-10 06:42:05 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_013.csv,20490,114748
2020-06-10 06:42:12 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_014.csv,19276,105550
2020-06-10 06:42:16 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_015.csv,8928,59193
2020-06-10 06:42:21 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_016.csv,9609,65567
2020-06-10 06:42:25 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_017.csv,8042,48621
2020-06-10 06:42:29 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_018.csv,12425,75789
2020-06-10 06:42:35 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_019.csv,18415,103673
2020-06-10 06:42:40 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_020.csv,12939,84826
2020-06-10 06:42:47 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_021.csv,16182,100848
2020-06-10 06:42:51 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_022.csv,10187,61103
2020-06-10 06:42:58 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_023.csv,20554,115900
2020-06-10 06:43:03 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_024.csv,13456,85849
2020-06-10 06:43:07 INFO  BatchJoin$:64 - Join result:gaussian_005.csv,gaussian_025.csv,9414,66715
2020-06-10 06:43:11 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_001.csv,error,error
2020-06-10 06:43:13 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_002.csv,error,error
2020-06-10 06:43:17 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_003.csv,error,error
2020-06-10 06:43:20 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_004.csv,error,error
2020-06-10 06:43:22 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_005.csv,error,error
2020-06-10 06:43:24 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_006.csv,error,error
2020-06-10 06:43:27 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_007.csv,error,error
2020-06-10 06:43:31 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_008.csv,error,error
2020-06-10 06:43:35 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_009.csv,error,error
2020-06-10 06:43:38 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_010.csv,error,error
2020-06-10 06:43:40 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_011.csv,error,error
2020-06-10 06:43:42 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_012.csv,error,error
2020-06-10 06:43:44 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_013.csv,error,error
2020-06-10 06:43:48 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_014.csv,error,error
2020-06-10 06:43:50 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_015.csv,error,error
2020-06-10 06:43:53 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_016.csv,error,error
2020-06-10 06:43:56 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_017.csv,error,error
2020-06-10 06:43:58 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_018.csv,error,error
2020-06-10 06:44:00 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_019.csv,error,error
2020-06-10 06:44:04 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_020.csv,error,error
2020-06-10 06:44:07 INFO  BatchJoin$:69 - Join result:gaussian_005.csv,parcel_021.csv,error,error
