,dataset1,dataset2,result_size,dataset_name_x, cardinality_x, AVG area_x, AVG x_x, AVG y_x, num_vertices_x, E0_x, E2_x, E3_x, empty_cells _x,dataset_name_y, cardinality_y, AVG area_y, AVG x_y, AVG y_y, num_vertices_y, E0_y, E2_y, E3_y, empty_cells _y,bops,join_selectivity
3702,Uniform_047.csv,Uniform_086.csv,984,Uniform_047.csv,15786,1.22e-06,0.0013599999999999999,0.0008939999999999999,4,1.9969999999999999,1.943,1.923,0.588,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,739277.0,5.200977339754003e-06
3703,Uniform_048.csv,Uniform_086.csv,1498,Uniform_048.csv,24873,1.25e-06,0.000857,0.00146,4,2.0,1.965,1.9509999999999998,0.53,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,1165279.0,5.02511037254065e-06
3704,Uniform_049.csv,Uniform_086.csv,854,Uniform_049.csv,15584,1.02e-06,0.00108,0.0009390000000000001,4,1.9969999999999999,1.943,1.923,0.595,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,729253.0,4.5723650113634515e-06
3705,Uniform_050.csv,Uniform_086.csv,803,Uniform_050.csv,11363,1.9e-06,0.00128,0.00148,4,1.992,1.9709999999999999,1.959,0.613,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,531838.0,5.896366909104273e-06
3706,Uniform_051.csv,Uniform_086.csv,1667,Uniform_051.csv,21468,2.06e-06,0.00141,0.00145,4,2.0,1.96,1.945,0.529,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,1007151.0,6.478970087057614e-06
3707,Uniform_052.csv,Uniform_086.csv,1384,Uniform_052.csv,19668,1.85e-06,0.00126,0.00147,4,1.999,1.955,1.9380000000000002,0.546,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,921317.0,5.871348405220443e-06
3708,Uniform_053.csv,Uniform_086.csv,1905,Uniform_053.csv,26894,1.7e-06,0.00114,0.0015,4,2.0,1.966,1.952,0.507,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,1259071.0,5.910191338488943e-06
3709,Uniform_054.csv,Uniform_086.csv,1490,Uniform_054.csv,27107,1.14e-06,0.0008759999999999999,0.0013,4,1.9809999999999999,1.9669999999999999,1.953,0.524,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,1268769.0,4.586345565840307e-06
3710,Uniform_055.csv,Uniform_086.csv,788,Uniform_055.csv,11961,1.47e-06,0.00125,0.00118,4,1.993,1.972,1.9069999999999998,0.614,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,559631.0,5.496936103384533e-06
3711,Uniform_056.csv,Uniform_086.csv,1537,Uniform_056.csv,23783,1.38e-06,0.00115,0.0012,4,2.0,1.962,1.9469999999999998,0.5329999999999999,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,1113974.0,5.392239746065853e-06
3712,Uniform_057.csv,Uniform_086.csv,1770,Uniform_057.csv,25347,1.55e-06,0.0014199999999999998,0.00109,4,2.0,1.965,1.9509999999999998,0.52,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,1185081.0,5.82651224039123e-06
3713,Uniform_058.csv,Uniform_086.csv,882,Uniform_058.csv,12053,1.88e-06,0.00148,0.0012699999999999999,4,1.994,1.973,1.9609999999999999,0.605,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,563840.0,6.105698995062172e-06
3714,Uniform_059.csv,Uniform_086.csv,473,Uniform_059.csv,10107,7.85e-07,0.000907,0.000866,4,1.986,1.916,1.89,0.647,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,474423.0,3.904818360109201e-06
3715,Uniform_060.csv,Uniform_086.csv,854,Uniform_060.csv,13490,1.58e-06,0.00114,0.00139,4,1.995,1.9369999999999998,1.916,0.598,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,632178.0,5.28211536968777e-06
3716,Uniform_061.csv,Uniform_086.csv,1613,Uniform_061.csv,29032,1.12e-06,0.000987,0.0011300000000000001,4,1.983,1.9680000000000002,1.955,0.517,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,1360404.0,4.635743241557688e-06
3717,Uniform_062.csv,Uniform_086.csv,2092,Uniform_062.csv,29522,1.61e-06,0.00147,0.00109,4,2.0,1.9680000000000002,1.955,0.498,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,1383832.0,5.912591380555324e-06
3718,Uniform_063.csv,Uniform_086.csv,1469,Uniform_063.csv,26443,1.06e-06,0.00117,0.00091,4,2.0,1.965,1.9509999999999998,0.53,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,1238504.0,4.63524861080195e-06
3719,Uniform_064.csv,Uniform_086.csv,880,Uniform_064.csv,14142,1.37e-06,0.00119,0.00115,4,1.996,1.939,1.919,0.597,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,662907.0,5.191989444685459e-06
3720,Uniform_065.csv,Uniform_086.csv,987,Uniform_065.csv,15078,1.66e-06,0.0011099999999999999,0.0015,4,1.9980000000000002,1.943,1.9240000000000002,0.583,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,705643.0,5.461794745753454e-06
3721,Uniform_066.csv,Uniform_086.csv,905,Uniform_066.csv,17192,9.170000000000001e-07,0.00118,0.000775,4,1.9980000000000002,1.949,1.931,0.585,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,805124.0,4.39222053780969e-06
3722,Uniform_067.csv,Uniform_086.csv,856,Uniform_067.csv,14464,1.15e-06,0.00121,0.0009449999999999999,4,1.996,1.9380000000000002,1.9180000000000001,0.6,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,676517.0,4.9379571071509e-06
3723,Uniform_068.csv,Uniform_086.csv,501,Uniform_068.csv,10226,8.58e-07,0.0009400000000000001,0.0009130000000000001,4,1.9869999999999999,1.9169999999999998,1.892,0.645,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,477260.0,4.087840095444947e-06
3724,Uniform_069.csv,Uniform_086.csv,1299,Uniform_069.csv,17981,1.82e-06,0.00141,0.0012900000000000001,4,1.999,1.9509999999999998,1.933,0.5579999999999999,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,842849.0,6.0277783133482785e-06
3725,Uniform_070.csv,Uniform_086.csv,1209,Uniform_070.csv,19204,1.43e-06,0.0012699999999999999,0.00112,4,1.999,1.954,1.936,0.5589999999999999,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,901532.0,5.252868939746856e-06
3726,Uniform_071.csv,Uniform_086.csv,1444,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,1144076.0,4.932812211101475e-06
3727,Uniform_072.csv,Uniform_086.csv,614,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,469112.0,5.117952552245418e-06
3728,Uniform_073.csv,Uniform_086.csv,943,Uniform_073.csv,16984,1.05e-06,0.00105,0.000998,4,1.999,1.9469999999999998,1.9280000000000002,0.583,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,795564.0,4.6326946208274556e-06
3729,Uniform_074.csv,Uniform_086.csv,1020,Uniform_074.csv,19233,9.940000000000001e-07,0.000997,0.000998,4,1.999,1.952,1.935,0.5710000000000001,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,901175.0,4.4250186127345395e-06
3730,Uniform_075.csv,Uniform_086.csv,1370,Uniform_075.csv,19948,1.59e-06,0.00125,0.00128,4,1.999,1.955,1.939,0.551,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,934884.0,5.730376659749224e-06
3731,Uniform_076.csv,Uniform_086.csv,1023,Uniform_076.csv,15509,1.66e-06,0.00128,0.0013,4,1.9969999999999999,1.943,1.923,0.58,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,725458.0,5.503687914748681e-06
3732,Uniform_077.csv,Uniform_086.csv,976,Uniform_077.csv,14984,1.36e-06,0.00141,0.000967,4,1.9980000000000002,1.943,1.9240000000000002,0.588,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,701477.0,5.434805608808484e-06
3733,Uniform_078.csv,Uniform_086.csv,1158,Uniform_078.csv,16685,1.68e-06,0.0011300000000000001,0.00149,4,1.9980000000000002,1.9480000000000002,1.929,0.57,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,782221.0,5.790876593944409e-06
3734,Uniform_079.csv,Uniform_086.csv,1086,Uniform_079.csv,16751,1.34e-06,0.00143,0.000936,4,1.9980000000000002,1.946,1.9269999999999998,0.5770000000000001,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,785213.0,5.409424307995286e-06
3735,Uniform_080.csv,Uniform_086.csv,790,Uniform_080.csv,13908,1.19e-06,0.00117,0.00101,4,1.996,1.939,1.919,0.603,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,650042.0,4.739410986002659e-06
3736,Uniform_081.csv,Uniform_086.csv,1696,Uniform_081.csv,29101,1.11e-06,0.00128,0.000872,4,1.983,1.969,1.9569999999999999,0.516,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,1362345.0,4.862727092186539e-06
3737,Uniform_082.csv,Uniform_086.csv,1401,Uniform_082.csv,24320,1.13e-06,0.0012900000000000001,0.00088,4,2.0,1.964,1.95,0.537,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,1138384.0,4.80658388775443e-06
3738,Uniform_083.csv,Uniform_086.csv,789,Uniform_083.csv,11087,1.69e-06,0.00128,0.00132,4,1.992,1.972,1.959,0.619,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,519496.0,5.9377911394384135e-06
3739,Uniform_084.csv,Uniform_086.csv,1181,Uniform_084.csv,23631,8.38e-07,0.000983,0.0008529999999999999,4,2.0,1.962,1.9469999999999998,0.551,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,1103060.0,4.1699395484110824e-06
3740,Uniform_085.csv,Uniform_086.csv,1247,Uniform_085.csv,23286,1.16e-06,0.0008230000000000001,0.00141,4,2.0,1.9609999999999999,1.946,0.541,Uniform_086.csv,11985,1.17e-06,0.000785,0.00149,4,1.993,1.9280000000000002,1.905,0.619,1090297.0,4.468209442283257e-06
3741,Uniform_000.csv,Uniform_087.csv,1357,Uniform_000.csv,17142,6.1e-07,0.000769,0.000794,4,1.4495,1.9469999999999998,1.9280000000000002,0.595,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,1997938.0,2.6537811413981135e-06
3742,Uniform_001.csv,Uniform_087.csv,3588,Uniform_001.csv,28336,1.52e-06,0.0010199999999999999,0.00149,4,2.0,1.9669999999999999,1.954,0.506,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,3301520.0,4.244833276009944e-06
3743,Uniform_002.csv,Uniform_087.csv,1192,Uniform_002.csv,11975,9.73e-07,0.0009339999999999999,0.0010400000000000001,4,1.994,1.929,1.96,0.624,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,1395213.0,3.336932947103874e-06
3744,Uniform_003.csv,Uniform_087.csv,1939,Uniform_003.csv,13444,1.96e-06,0.00149,0.00132,4,1.996,1.974,1.963,0.5920000000000001,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,1569417.0,4.834995251780321e-06
3745,Uniform_004.csv,Uniform_087.csv,1528,Uniform_004.csv,12027,1.52e-06,0.00149,0.0010199999999999999,4,1.993,1.975,1.964,0.613,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,1402596.0,4.2590505032243775e-06
3746,Uniform_005.csv,Uniform_087.csv,3192,Uniform_005.csv,29394,1.18e-06,0.000944,0.00125,4,2.0,1.9680000000000002,1.955,0.512,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,3426062.0,3.640415371393876e-06
3747,Uniform_006.csv,Uniform_087.csv,2069,Uniform_006.csv,20434,1.06e-06,0.000868,0.00122,4,1.5219999999999998,1.954,1.936,0.561,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2383244.0,3.3943283250940346e-06
3748,Uniform_007.csv,Uniform_087.csv,1044,Uniform_007.csv,10452,8.82e-07,0.00114,0.0007769999999999999,4,1.9880000000000002,1.9180000000000001,1.892,0.642,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,1217430.0,3.348481040476978e-06
3749,Uniform_008.csv,Uniform_087.csv,1833,Uniform_008.csv,13328,1.69e-06,0.0013800000000000002,0.00123,4,1.995,1.975,1.965,0.599,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,1554378.0,4.610459671632649e-06
3750,Uniform_009.csv,Uniform_087.csv,2830,Uniform_009.csv,22520,1.4e-06,0.00143,0.00098,4,2.0,1.959,1.944,0.539,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2625784.0,4.212741354353176e-06
3751,Uniform_010.csv,Uniform_087.csv,3418,Uniform_010.csv,26634,1.49e-06,0.00144,0.0010400000000000001,4,2.0,1.966,1.952,0.515,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,3104853.0,4.3021189055822345e-06
3752,Uniform_011.csv,Uniform_087.csv,2237,Uniform_011.csv,19797,1.21e-06,0.00118,0.0010199999999999999,4,1.999,1.954,1.9369999999999998,0.561,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2306059.0,3.7880294577626333e-06
3753,Uniform_012.csv,Uniform_087.csv,3389,Uniform_012.csv,27542,1.47e-06,0.00108,0.0013599999999999999,4,2.0,1.966,1.953,0.512,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,3209127.0,4.124989444092371e-06
3754,Uniform_013.csv,Uniform_087.csv,3651,Uniform_013.csv,29837,1.51e-06,0.0011099999999999999,0.0013599999999999999,4,2.0,1.9680000000000002,1.956,0.5,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,3477689.0,4.1020733829356515e-06
3755,Uniform_014.csv,Uniform_087.csv,1632,Uniform_014.csv,18532,7.970000000000001e-07,0.000752,0.00106,4,1.999,1.954,1.9369999999999998,0.58,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2158270.0,2.9521920713527456e-06
3756,Uniform_015.csv,Uniform_087.csv,1942,Uniform_015.csv,21304,8.32e-07,0.0010199999999999999,0.000817,4,1.999,1.956,1.939,0.564,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2482108.0,3.0558696048165793e-06
3757,Uniform_016.csv,Uniform_087.csv,2692,Uniform_016.csv,27017,9.8e-07,0.000755,0.0013,4,1.979,1.966,1.953,0.529,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,3148125.0,3.340293892010805e-06
3758,Uniform_017.csv,Uniform_087.csv,3278,Uniform_017.csv,28338,1.32e-06,0.000904,0.00146,4,2.0,1.9680000000000002,1.955,0.512,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,3302167.0,3.877809764779252e-06
3759,Uniform_018.csv,Uniform_087.csv,2915,Uniform_018.csv,23730,1.36e-06,0.00149,0.0009119999999999999,4,2.0,1.9609999999999999,1.946,0.534,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2767404.0,4.118011617737201e-06
3760,Uniform_019.csv,Uniform_087.csv,1875,Uniform_019.csv,21709,7.39e-07,0.000909,0.0008119999999999999,4,1.4869999999999999,1.9580000000000002,1.942,0.565,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2530244.0,2.895397533217043e-06
3761,Uniform_020.csv,Uniform_087.csv,2296,Uniform_020.csv,29668,6.16e-07,0.000796,0.0007740000000000001,4,1.982,1.9680000000000002,1.956,0.5329999999999999,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,3457874.0,2.5943607185583706e-06
3762,Uniform_021.csv,Uniform_087.csv,2146,Uniform_021.csv,23557,9.5e-07,0.0008359999999999999,0.00114,4,2.0,1.96,1.945,0.547,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2743670.0,3.053911745735919e-06
3763,Uniform_022.csv,Uniform_087.csv,2755,Uniform_022.csv,25684,1.1e-06,0.00116,0.000949,4,2.0,1.965,1.9509999999999998,0.532,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2992053.0,3.5958841262299165e-06
3764,Uniform_023.csv,Uniform_087.csv,1871,Uniform_023.csv,19381,8.76e-07,0.00109,0.000805,4,1.4980000000000002,1.954,1.9369999999999998,0.573,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2258909.0,3.2362670581413973e-06
3765,Uniform_024.csv,Uniform_087.csv,3143,Uniform_024.csv,28602,1.12e-06,0.00109,0.00103,4,2.0,1.9680000000000002,1.955,0.519,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,3331524.0,3.683788818642564e-06
3766,Uniform_025.csv,Uniform_087.csv,1885,Uniform_025.csv,17331,1.26e-06,0.000926,0.0013599999999999999,4,1.999,1.9480000000000002,1.929,0.575,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2019210.0,3.646149560644781e-06
3767,Uniform_026.csv,Uniform_087.csv,1540,Uniform_026.csv,15785,9.770000000000001e-07,0.0009460000000000001,0.00103,4,1.9980000000000002,1.9469999999999998,1.9280000000000002,0.595,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,1840446.0,3.2705657261064734e-06
3768,Uniform_027.csv,Uniform_087.csv,2672,Uniform_027.csv,22540,1.38e-06,0.00143,0.0009630000000000001,4,2.0,1.96,1.944,0.54,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2626307.0,3.974013048207812e-06
3769,Uniform_028.csv,Uniform_087.csv,2463,Uniform_028.csv,21964,1.2e-06,0.0011300000000000001,0.00106,4,2.0,1.9580000000000002,1.942,0.5489999999999999,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2557673.0,3.759237146232585e-06
3770,Uniform_029.csv,Uniform_087.csv,2150,Uniform_029.csv,23606,8.47e-07,0.0009289999999999999,0.0009119999999999999,4,2.0,1.9609999999999999,1.946,0.552,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2752188.0,3.053253079262535e-06
3771,Uniform_030.csv,Uniform_087.csv,3611,Uniform_030.csv,24422,1.96e-06,0.00134,0.00146,4,2.0,1.963,1.949,0.515,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2846256.0,4.956704265782793e-06
3772,Uniform_031.csv,Uniform_087.csv,2537,Uniform_031.csv,21502,1.27e-06,0.0008470000000000001,0.0015,4,1.999,1.959,1.943,0.5479999999999999,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2504691.0,3.955381303278963e-06
3773,Uniform_032.csv,Uniform_087.csv,1515,Uniform_032.csv,15184,9.69e-07,0.0009390000000000001,0.00103,4,1.9969999999999999,1.942,1.922,0.597,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,1771232.0,3.344823335041879e-06
3774,Uniform_033.csv,Uniform_087.csv,1828,Uniform_033.csv,15230,1.31e-06,0.00135,0.000967,4,1.9969999999999999,1.9409999999999998,1.92,0.59,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,1775367.0,4.023676297443007e-06
3775,Uniform_034.csv,Uniform_087.csv,2713,Uniform_034.csv,27070,1e-06,0.00106,0.000947,4,1.9809999999999999,1.966,1.953,0.529,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,3155228.0,3.359760227299606e-06
3776,Uniform_035.csv,Uniform_087.csv,3118,Uniform_035.csv,28887,1.17e-06,0.000866,0.00135,4,2.0,1.969,1.9569999999999999,0.514,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,3367643.0,3.618432004829156e-06
3777,Uniform_036.csv,Uniform_087.csv,1756,Uniform_036.csv,15205,1.23e-06,0.00135,0.0009130000000000001,4,1.9969999999999999,1.944,1.9240000000000002,0.591,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,1772237.0,3.871549654994437e-06
3778,Uniform_037.csv,Uniform_087.csv,1812,Uniform_037.csv,13722,1.67e-06,0.00118,0.00141,4,1.996,1.976,1.9169999999999998,0.594,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,1597318.0,4.4267757783832914e-06
3779,Uniform_038.csv,Uniform_087.csv,2269,Uniform_038.csv,19783,1.17e-06,0.0013,0.000901,4,1.999,1.955,1.9380000000000002,0.562,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2304842.0,3.844935789995945e-06
3780,Uniform_039.csv,Uniform_087.csv,1198,Uniform_039.csv,12959,8.28e-07,0.00086,0.0009630000000000001,4,1.994,1.931,1.909,0.62,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,1509472.0,3.099074915790141e-06
3781,Uniform_040.csv,Uniform_087.csv,1796,Uniform_040.csv,20203,7.75e-07,0.000973,0.000797,4,1.999,1.956,1.939,0.5720000000000001,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2354611.0,2.9801437633962315e-06
3782,Uniform_041.csv,Uniform_087.csv,2267,Uniform_041.csv,18431,1.4e-06,0.000936,0.00149,4,1.999,1.953,1.935,0.563,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2147147.0,4.1233420940862995e-06
3783,Uniform_042.csv,Uniform_087.csv,2236,Uniform_042.csv,19290,1.22e-06,0.000897,0.0013599999999999999,4,1.999,1.954,1.9369999999999998,0.563,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2247249.0,3.885852559701102e-06
3784,Uniform_043.csv,Uniform_087.csv,1069,Uniform_043.csv,10438,9.58e-07,0.00118,0.000813,4,1.9880000000000002,1.9180000000000001,1.893,0.64,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,1217258.0,3.4332636810097867e-06
3785,Uniform_044.csv,Uniform_087.csv,3633,Uniform_044.csv,29066,1.47e-06,0.0010400000000000001,0.00141,4,2.0,1.969,1.956,0.505,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,3388170.0,4.1901239988365915e-06
3786,Uniform_045.csv,Uniform_087.csv,1574,Uniform_045.csv,16332,8.890000000000001e-07,0.00109,0.0008119999999999999,4,1.9980000000000002,1.946,1.9269999999999998,0.591,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,1902973.0,3.2308150956489584e-06
3787,Uniform_046.csv,Uniform_087.csv,3103,Uniform_046.csv,24048,1.62e-06,0.00147,0.0011,4,2.0,1.963,1.949,0.525,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2803614.0,4.32563189633695e-06
3788,Uniform_047.csv,Uniform_087.csv,1757,Uniform_047.csv,15786,1.22e-06,0.0013599999999999999,0.0008939999999999999,4,1.9969999999999999,1.943,1.923,0.588,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,1839914.0,3.731181794177309e-06
3789,Uniform_048.csv,Uniform_087.csv,2760,Uniform_048.csv,24873,1.25e-06,0.000857,0.00146,4,2.0,1.965,1.9509999999999998,0.53,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,2896972.0,3.719869110744668e-06
3790,Uniform_049.csv,Uniform_087.csv,1604,Uniform_049.csv,15584,1.02e-06,0.00108,0.0009390000000000001,4,1.9969999999999999,1.943,1.923,0.595,Uniform_087.csv,29830,6.93e-07,0.0007650000000000001,0.000907,4,1.982,1.9680000000000002,1.955,0.53,1815461.0,3.4504216570146644e-06
